,label,tweets,sentiment
108000,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108001,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108002,0,ditiadakan USER_MENTION menurut kalian ujian nasional itu tetap ada atau ditiadakan sby,0
108003,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108004,0,untuk para pelajar yang menempuh ujian nasional susulan kalau yang lain bisa insya allah kalian juga bisa.,1
108005,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108006,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108007,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108008,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108009,0,USER_MENTION pak USER_MENTION soal ujian nasional paket agar siswanya pd jujur sewaktu ujian dn tdk ada kecurangan tp apa pemerintah sdh pd jujur,1
108010,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108011,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108012,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108013,0,USER_MENTION galau pa USER_MENTION untuk anakanak indonesia yang telah usai melaksanakan ujian nasional bagaimana perasaan anda,1
108014,0,info kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinil LINK,0
108015,2,klau denger kemendikbud yg brkaitan ujian nasional skrg sok geregeten,-1
108016,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108017,0,kemendikbud ri harus punya sistem ujian yang mapan penghapusan ujian nasional yang carutmarut dinilai buk LINK,0
108018,0,USER_MENTION rektor ugm dalam penerimaan mahasiswa baru lewat jalur snmptn nilai ujian nasional tidak cont LINK,0
108019,0,USER_MENTION pak USER_MENTION soal ujian nasional paket agar siswanya pd jujur sewaktu ujian dn tdk ada kecurangan tp apa pemerintah sdh pd jujur,1
