,label,tweets,sentiment
55000,1,ouch eke kira jeng USER_MENTION bkn us sih jeng percobaan ujian nasional dr urang jekarda USER_MENTION besok sudah,-1
55001,1,bkn us sih jeng percobaan ujian nasional dr urang jekarda USER_MENTION besok sudah mulai us o tanggung nn USER_MENTION tomorr,0
55002,0,ohno the bad news secara tiba2 ada percobaan ujian nasional i havent preparation for it god gave me a miracle to be able to answer,0
55003,1,yakin sangat p USER_MENTION udah donk amin USER_MENTION ud pasti belom kan masih ad ujian nasional dulu hihii,1
55004,2,sial betull harii inii gak ikut ujian nasional kalo beginii caranyaaaaa,-1
55005,1,latihan ujian nasional smp gratis semoga bermanfaat LINK USER_MENTION,1
55006,1,makasih ka USER_MENTION sukses buat tryout nya yah ade cantik USER_MENTION tryout ujian nasional soal asli buat un dari,1
55007,1,USER_MENTION amin dah solnya buat bantu ujian nasional,1
55008,1,udah donk amin USER_MENTION ud pasti belom kan masih ad ujian nasional dulu hihiihh USER_MENTION,1
55009,2,cacat hiperaktif autis mengikuti ujian nasional siapa takut LINK,-1
55010,1,kemdikbud lakukan reposisi terhadap ujian nasional LINK via USER_MENTION,0
55011,1,awas eyys jd profesor USER_MENTION ngerjain utsnya serius banget sihkyk ngerjain ujian nasional aja nyekekorgsebelah,0
55012,0,kuliah dimna sih gaya beud d USER_MENTION ngerjain utsnya serius banget sihkyk ngerjain ujian nasional aja nyekekorgsebelah,-1
55013,2,ngerjain utsnya serius banget sihkyk ngerjain ujian nasional aja nyekekorgsebelah,0
55014,2,ujian nasional tak sesulit kehidupan setelahnya,0
55015,1,USER_MENTION takut bgt ya allah. bulan april udah ujian nasional paket soal nya pula.,0
55016,1,USER_MENTION asdfgggjglgllfof galau tingkat ujian nasional,0
55017,2,takut bgt ya allah. bulan april udah ujian nasional paket soal nya pula.,0
55018,1,kaga ada ko USER_MENTION senibudaya sama b.arab ada ga sih di ujian nasional ada ga jawabbbb,-1
55019,2,ngerjain ujian nasional paket a bareng denys,0
55020,2,senibudaya sama b.arab ada ga sih di ujian nasional ada ga jawabbbb,-1
55021,2,ujian nasional tahun di tiadakan,0
55022,1,ini the key of sukses ujian nasional LINK uan USER_MENTION LINK,1
55023,1,samani lagi tes daya serap ntahapoo_ USER_MENTION aden to ha__USER_MENTION tebakjenggo gagalkan paket ujian nasional,0
55024,1,ujian nasional awal desember tuh di bali nes haha USER_MENTION awal desember lo kuliah dimane di cont LINK,0
55025,1,aden to ha__USER_MENTION tebakjenggo gagalkan paket ujian nasional,0
55026,1,USER_MENTION suruh mendata siswa sd yang ikut ujian nasional,0
55027,1,USER_MENTION nggak ada adanya disini LINK,0
55028,2,tibake soal ujian nasional smp. halah. fuqs,0
55029,1,ooh udah kok rin aku kamu USER_MENTION itu buat ujian nasional pendalaman mata pelajaran tambahaanrt USER_MENTION apan,0
55030,0,USER_MENTION les buat mata pelajaran ujian nasional hehe iyaa sip secepatnya yaaa hahaa nanti sekolah kan cabat,0
55031,2,koalisi reformasi pendidikan desak ujian nasional dihapus LINK metrotvnews,-1
55032,1,iye sih USER_MENTION iya._. tp menyiksa bgt lt3 kakataoexo tp soalnya kan kaga beda jauh USER_MENTION ujian nasional membunuh kita,-1
55033,1,hahaha. urusanya sm un apa USER_MENTION ujian nasional mereuun d USER_MENTION kesetiaanmu netnoet15 teruji y,0
55034,0,itu buat ujian nasional pendalaman mata pelajaran tambahaanrt USER_MENTION apanya cont LINK,0
55035,1,ujian nasional mereuun d USER_MENTION kesetiaanmu netnoet15 teruji y,0
55036,1,USER_MENTION tebakjenggo gagalkan paket ujian nasional,0
55037,2,tebakjenggo gagalkan paket ujian nasional,0
55038,1,USER_MENTION kk semangatin aku dong aku mau ujian nasional,0
55039,2,simulasi ujian nasional bahasa inggris ngetweet eheeem,0
55040,2,kau adalah jawaban atas semua pertanyaan ujian nasional.,0
55041,1,nah sbgus jagoannya mpaa USER_MENTION amiin semoga ini sbg ujian nasional USER_MENTION semoga ada gantinyaaa,1
55042,1,sukses buat tryout nya yah ade cantik USER_MENTION tryout ujian nasional soal asli buat un dari dinas besok,1
55043,1,goodluck USER_MENTION USER_MENTION kk semangatin aku dong aku mau ujian nasional,0
55044,1,USER_MENTION kk semangatin aku dong aku mau ujian nasional,0
55045,2,tryout ujian nasional soal asli buat un dari dinas besok sukses xii boga o,1
55046,1,amiin semoga ini sbg ujian nasional USER_MENTION semoga ada gantinyaaa USER_MENTION LINK,1
55047,1,iya._. tp menyiksa bgt lt3 USER_MENTION tp soalnya kan kaga beda jauh USER_MENTION ujian nasional membunuh kita,0
55048,1,USER_MENTION USER_MENTION kisikisi ujian nasional gt LINK,0
55049,1,iya duuuuh USER_MENTION ujian nasional membunuh kita itssooyoungggrp ini serius un paket ya allah,-1
