,label,tweets,sentiment
61000,2,allah semoga ujian nasional seluruh indonesia bagus atau ulanganujian,1
61001,1,yakali dah segitunya nis_ ahaha USER_MENTION USER_MENTION gua tau lu mau ujian nasional tp jgn serius2 amat pir,1
61002,1,USER_MENTION gua tau lu mau ujian nasional tp jgn serius2 amat pir,1
61003,2,degdegan tingkat ujian nasional. lebay,0
61004,1,USER_MENTION negara maju tanpa ujian nasional LINK jagataneh,1
61005,2,persiapan menghadapi ujian nasional smp gtgtgt toko buku rahma LINK kaskus,0
61006,2,tiba kepikiran ujian nasional x,0
61007,1,USER_MENTION USER_MENTION gpp sob prsiapan sblm ujian nasional,0
61008,1,USER_MENTION USER_MENTION USER_MENTION lu org ujian nasional kapan maret,0
61009,0,menjelang ujian nasional pasti para guru2 ntah siang ntah malem pasti bikin bimbingan ulangless,0
61010,1,uas dulu bu baru un d USER_MENTION tp kok gak ujian nasional sih USER_MENTION itu namanya ujian cepcep sabar yah,-1
61011,1,USER_MENTION fokus ke ujian nasional justin bieber brubah menjadi justin bimbel. metrotipi,0
61012,1,tp kok gak ujian nasional sih USER_MENTION itu namanya ujian cepcep sabar yah USER_MENTION USER_MENTION USER_MENTION jgn gitukek g,-1
61013,1,USER_MENTION fokus ke ujian nasional justin bieber brubah menjadi justin bimbel. metrotipi,0
61014,1,haha galauuu USER_MENTION USER_MENTION USER_MENTION tragedi ujian nasional wakakakakkkk,0
61015,1,USER_MENTION USER_MENTION tragedi ujian nasional wakakakakkkk,0
61016,0,USER_MENTION cinta itu rumit makanya cinta gak dimasukin ke mata pelajaran ujian nasional.,1
61017,2,cinta itu rumit makanya cinta gak dimasukin ke mata pelajaran ujian nasional.,1
61018,0,USER_MENTION untuk apa ada ujian nasional kalau nanti juga ada bocoran untuk ujian nasional hahaha dasarindonesia,0
61019,0,ujian pikiran d sekarang kuliah dmna mbak USER_MENTION baik selalu kok aminn bentar lagi ujian nasional ya hahaha USER_MENTION seha,1
61020,0,USER_MENTION kawanku smp rate dah siapsiap nak ujian nasionaltapi aku masih kls nasib gare sekolah di kejuruanlah gek dolok tok,0
61021,2,kawanku smp rate dah siapsiap nak ujian nasionaltapi aku masih kls nasib gare sekolah di kejuruanlah gek dolok tok,0
61022,1,USER_MENTION ujian nasional d perkirakan tgl maret dgn macam paket soal,0
61023,2,ujian nasional d perkirakan tgl maret dgn macam paket soal,0
61024,1,USER_MENTION untuk informasi lebih alnjut tentang un bisa klik di triple dabel yu alias LINK d,0
61025,1,USER_MENTION kamu bisa liat dan coba latihan ya kisikisi ujian nasional gt LINK,1
61026,1,USER_MENTION inilah penjagaan super ketat untuk ujian nasional LINK USER_MENTION,0
61027,0,USER_MENTION akhlak pendidikan undefined. karena akhlak bukan bahan ujian nasional,0
61028,1,sampe dhal USER_MENTION nilai rapot semester sampai udah ada. sekarang mari kita fokus ujian nasional.,0
61029,2,untuk mata pelajaran matematika dalam ujian nasional un b,0
61030,1,kok mai mee gak jadi dong kursusnya USER_MENTION mai mee salah ketik. kursus USER_MENTION tee nai ka masa ujian nasional dikurusin,-1
61031,1,mai mee salah ketik. kursus USER_MENTION tee nai ka masa ujian nasional dikurusin p USER_MENTION abis ujian nasional kurus,-1
61032,1,kalian semangat untuk tryout ampujian nasional USER_MENTION USER_MENTION USER_MENTION USER_MENTION aku juga mau simulasi dan sidang ta,0
61033,1,tee nai ka masa ujian nasional dikurusin p USER_MENTION abis ujian nasional kurus dutdut_kao USER_MENTION ikut nggak d,-1
61034,1,anak jamban ade lo baru kelas x melar mpos wkwk USER_MENTION ujian nasional zzzzzz perasaan lo aja,0
61035,0,anak udh pd tau jadwal penjajakan ujian nasional belum bu sakkemen kene tak catetke catetke apa bu jawaban punya ngakak,0
61036,1,ujian nasional zzzzzz perasaan lo aja USER_MENTION gue udah uas bang anjir tambah cont LINK,0
61037,2,nilai rapot semester sampai udah ada. sekarang mari kita fokus ujian nasional.,0
61038,1,USER_MENTION kisikisi ujian nasional untuk smpmtssmplb amp smamasmalb LINK,0
61039,1,USER_MENTION kisikisi ujian nasional untuk smpmtssmplb amp smamasmalb LINK,0
61040,0,USER_MENTION jadi ya program semester2 itu untuk kakak2 dan abang2 yg mau fokus buat ujian sekolah sama ujian nasional.,0
61041,1,USER_MENTION aih ngaco tingkat ujian nasional,-1
61042,1,daripada tetep sakit hayooo USER_MENTION deg2an mending ujian nasional drpd suruh cabut gigi,-1
61043,2,deg2an mending ujian nasional drpd suruh cabut gigi,-1
61044,1,belajar org mau ujian nasional USER_MENTION ndraq wah bekedeqrt USER_MENTION ape gawek tieUSER_MENTION,0
61045,0,iya ari USER_MENTION maksud kamu tadi ulangan semeseterkan bukan ujian nasional,-1
