,label,tweets,sentiment
118000,0,jreng kalo ujian nasional paket satu ruangan soalnya beda2 tes masuk kuliah juga gitu sebenernya,-1
118001,1,USER_MENTION ya allah ujian nasional dpn mata ujian idup juga,0
118002,0,yadeh tau yg udah mau jd mahasiswa USER_MENTION bangga kan lulus ujian nasional dengan paket,1
118003,0,ujian nasional di kasi cobaan sangat berat mau kuliah juga di kasi cobaan lebih berat lagi. ya allah smoga ada hikmah d balik ini smua o,0
118004,2,bangga kan lulus ujian nasional dengan paket,1
118005,1,mempersulit murid ya cyn USER_MENTION dan ukk tanpa rmed minggu lg jeng USER_MENTION ya allah ujian nasional dpn m,0
118006,1,USER_MENTION kalo kemaren kan ujian nasional kalo sekarang ujian hidup_,1
118007,0,dan ukk tanpa rmed minggu lg jeng USER_MENTION ya allah ujian nasional dpn mata ujian idup juga,0
118008,2,ya allah ujian nasional dpn mata ujian idup juga,0
118009,2,kalo kemaren kan ujian nasional kalo sekarang ujian hidup_,1
118010,1,ujian nasional USER_MENTION calon gubernur itu sering mengadakan dirumahnya,0
118011,0,USER_MENTION rayakan kelulusan ujian nasional dg kegiatan yg positif. jaga keselamatan dan jangan mengganggu ketertiban umum. sby,1
118012,0,wkwkUSER_MENTION jangan pakek soal. cem urang nek ujian nasional bai nyehehe USER_MENTION berteman itu bkn soal untung n rugi,-1
118013,0,feb dapet dmn USER_MENTION terbuktikan nilai ujian nasional kecil bukan berarti ga bisa dapet ptn,0
118014,1,USER_MENTION gak apa apa kok kak yuni lulus ujian nasional aja aku udah bersyukur dan itu sudah cukup buat aku,1
118015,2,terbuktikan nilai ujian nasional kecil bukan berarti ga bisa dapet ptn,0
118016,0,jangan pakek soal. cem urang nek ujian nasional bai nyehehe USER_MENTION berteman itu bkn soal untung n rugi tapi soal keberuntungan,-1
118017,0,USER_MENTION yang aku butuhin sekarang cuma selembar kertas dari pemerintah yang menyatakan bahwa ujian nasional yang aku lakukan lulus hope,0
118018,0,USER_MENTION rayakan kelulusan ujian nasional dg kegiatan yg positif. jaga keselamatan dan jangan mengganggu ketertiban umum. sby,1
118019,0,yang aku butuhin sekarang cuma selembar kertas dari pemerintah yang menyatakan bahwa ujian nasional yang aku lakukan lulus hope,0
118020,1,daripada tekan mbergutoUSER_MENTION lho malah tekan ujian USER_MENTION la po soal ujian nasional loh tak,0
118021,0,USER_MENTION gue kagak mikirin soal bocoran lagu wolf yang duludulu. kaya lagi ujian nasional aja ada bocoran segala eeaa,0
118022,0,sistem pendidikan terbaik di dunia adalah di finlandia dan tidak menerapkan ujian nasional,-1
118023,2,ditinggal tugas itu rasanya kya mau ikut ujian nasional,0
118024,0,lho malah tekan ujian USER_MENTION la po soal ujian nasional loh tak kiro juragan pulsa ok. soale kui neng batuk mu,0
118025,0,USER_MENTION ni kadek vani apriyanti siswa sma negeri denpasar adlh pemegang nilai ujian nasional tertinggi seindonesia LINK,0
118026,0,w tertekan tingkat ujian nasional sher ga sanggung.ga siap blajar makanya dri tdi ga pegang buku USER_MENTION belajar susah cuma keluar,-1
118027,2,cek it LINK,0
