,label,tweets,sentiment
115000,1,ya dua2nyaUSER_MENTION pilih pintar lulus ujian nasional,1
115001,1,USER_MENTION oom artul aq inget bgt pas kls besoknya ujian nasional aq malah nonton afi hahaha d,1
115002,2,takut tak lulus ujian nasional fanny gantung diri tempo.co depok ujian nasional sepertinya men LINK newsyahoo,-1
115003,0,USER_MENTION seorang murid smp di depok meninggal gantung diri diduga karena takut tidak lulus ujian nasional. LINK,-1
115004,1,USER_MENTION wkwkkkUSER_MENTION dah mending nguji ksbaran nengktimbang ujian nasional wkwkk p USER_MENTION nguji kesabaran,1
115005,0,lulus keduanya dul d USER_MENTION kalo ujian nasional ujian dunia aja. kalo ujian tahfidz ujian dunia akhirat,0
115006,0,bagaimana ini pak mentri USER_MENTION seorang murid smp di depok meninggal gantung diri diduga karena takut tidak lulus ujian nasional,-1
115007,0,USER_MENTION USER_MENTION pak sby yang terhormat kapan un ujian nasional di hapuskan un tuch bkin pelajar gak semangat belajar ge,0
115008,1,USER_MENTION USER_MENTION kalo ujian nasional ujian dunia aja. kalo ujian tahfidz ujian dunia akhirat,0
115009,0,USER_MENTION pak sby yang terhormat kapan un ujian nasional di hapuskan un tuch bkin pelajar gak semangat belajar ge,0
115010,0,USER_MENTION seorang murid smp di depok meninggal gantung diri diduga karena takut tidak lulus ujian nasional. LINK,-1
115011,1,USER_MENTION ujian nasional aja kalah susahnya sm ujian hidup,0
115012,1,korban un ketua USER_MENTION astagfirullah USER_MENTION metro takut tak lulus ujian nasional fann LINK,-1
115013,0,USER_MENTION kalo ujian nasional ujian dunia aja. kalo ujian tahfidz ujian dunia akhirat,0
115014,1,pinter lah udh pst lulusUSER_MENTION USER_MENTION lulus ujian nasionalUSER_MENTION pilih pintar lulus ujian nasional,1
115015,1,waduh kacau kalau gini gtgt takut tak lulus ujian nasional fanny gantung diri LINK via USER_MENTION,-1
115016,1,USER_MENTION banget min o USER_MENTION h pengumuman hasil ujian nasional deg deg deg,0
115017,0,gw lulus dong p USER_MENTION kalo ujian nasional ujian dunia aja. kalo ujian tahfidz ujian dunia akhirat,0
115018,1,USER_MENTION lulus ujian nasional,0
115019,1,USER_MENTION ujian nasional aja kalah susahnya sm ujian hidup,0
115020,1,astagfirullah USER_MENTION metro takut tak lulus ujian nasional fanny gantung diri LINK,-1
115021,2,ujian nasional aja kalah susahnya sm ujian hidup,0
