,label,tweets,sentiment
28000,1,tu kan apanya sih ka USER_MENTION tuh kan gt USER_MENTION twitter di seriusin emangnya ujian nasional pffffft,-1
28001,1,tuh kan gt USER_MENTION twitter di seriusin emangnya ujian nasional pffffft,0
28002,2,twitter di seriusin emangnya ujian nasional pffffft,0
28003,1,USER_MENTION yo bis cuma ngulang materi snmptn karo ujian nasional og,0
28004,1,lulus ujian nasional USER_MENTION anaksma punya citacita apa nih,0
28005,0,tadi pagi teh sri bilang yudh belajar yg bener dan rajin mau ujian nasional seperti kaya di tusuk tombak sakitttt,1
28006,1,tingkat ujian nasional tp kak hehehe. USER_MENTION strezz juga awak yaa drt sarahlalag USER_MENTION strezzz tingkat setinggi,0
28007,2,setiap denger kata ujian nasional kok bawaannya pengen budeg yah mati,-1
28008,0,baurus p USER_MENTION hhahahha i2 memang dari sononya p kw juga lut so bsar utw s kls ujian nasional lagi masih kelakuan macam anak,0
28009,0,USER_MENTION hahahhahahha i2 memang dari sononya p kw juga lut so bsar utw so kelas ujian nasional lagi masih kelakuan macam anak,0
28010,1,ujian deres USER_MENTION USER_MENTION ujian nasional,0
28011,1,USER_MENTION ujian nasional,0
28012,0,USER_MENTION tes nya sama kaya ujian nasional kalo nya tertulis sama tes kesehatan juga,1
28013,1,dan hasilnya efektif sampai ujian nasional USER_MENTION biasanya kamu belajar sehari berapa jam jj USER_MENTION,1
28014,0,USER_MENTION ya upahe kayak tukang parkir biasa wkkw kan enak natt ta anterno ta jemput loh xp wkkw unas moso gatau x_x ujian nasional wkwk,1
28015,1,mantaaaap t.t USER_MENTION saraaaaap iam_yucca ujian nasional sma thn paket soal. mantaaaaap,0
28016,1,USER_MENTION masih kepikiran juga ya gw liat lu liburan ini kaya ngadepit ujian nasional aja,1
28017,1,saraaaaap USER_MENTION ujian nasional sma thn paket soal. mantaaaaap,0
28018,1,USER_MENTION ujian nasional sma thn paket soal. mantaaaaap,0
28019,2,terakhir ketemu bunda ais pas abis ujian nasional,-1
28020,2,ujian nasional sma thn paket soal. mantaaaaap,0
28021,1,USER_MENTION ooo okeaju juga nih bntr lagi ujian nasional doain y min semoga lulus dgn nilai g bagus,1
28022,1,USER_MENTION ujian nasional,0
28023,1,USER_MENTION lha kuii cocok nggo soal ujian nasional sulit jwban nya wkakakakakaka,-1
28024,1,iya oh begituu hmm gatau blm kepikiran kesitu d skrgmah yang di piiikirin ujian nasional dUSER_MENTION,0
28025,0,wkwk good y USER_MENTION tips keliatan keren pas ujian nasional ketika selesai mengerjakan robeklah cont LINK,1
28026,2,serasa petugas pengurus ujian nasional print terus soalnya pic LINK,0
28027,2,sial baru smester satu kls mikir nya udah liburan panjang ujian nasional.,0
28028,1,USER_MENTION buat kakak2 osis yg disana semoga gagal mengikuti ujian nasional ya d,0
28029,2,buat kakak2 osis yg disana semoga gagal mengikuti ujian nasional ya d,0
28030,2,busengg ujian teori bikin sim lebih susah dr ujian nasional borr,-1
28031,1,USER_MENTION bentar lagi gue ujian nasional,0
28032,2,ujian nasional paket o mati kutu_,1
28033,0,USER_MENTION gua tau bentar lagi ujian nasional tapi gak harus pas pulang sekolah langsung belajar juga,-1
