,label,tweets,sentiment
98000,1,USER_MENTION faktor penentu kelulusan ujian nasional LINK,0
98001,1,USER_MENTION lagu warrior lagu ini cocok buat para pelajar yang mau ujian nasional fightforthefuckupz LINK,0
98002,0,USER_MENTION ljun hanya dapat digunakan pada naskah soal yang menjadi pasangannya USER_MENTION lembar soal ujian nasional sepaket dengan ljun,0
98003,1,USER_MENTION ujian nasional tinggal menghitung hari.,0
98004,1,astaga USER_MENTION ayo kakak2 yg mau pada ujian nasional nih dikasih jadwalnya biar pada semangat LINK,0
98005,1,USER_MENTION USER_MENTION ayo kakakkakak yg mau pada ujian nasional nih dikasih jadwalnya biar pada semangat. semangka LINK,1
98006,1,USER_MENTION faktor penentu kelulusan ujian nasional LINK,0
98007,1,USER_MENTION USER_MENTION ayo kakakkakak yg mau pada ujian nasional nih dikasih jadwalnya biar pada semangat. semangka LINK,1
98008,2,kesalahan nonteknis ujian nasional gtLINK,0
98009,0,USER_MENTION ayo kakakkakak yg mau pada ujian nasional nih dikasih jadwalnya biar pada semangat. semangka LINK,1
98010,2,faktor penentu kelulusan ujian nasional LINK,0
98011,0,USER_MENTION tuhan damaikanlah hati dan jernihkanlah pikiran adikadik kami yang akan menempuh ujian nasional. luluskanlah mereka aamiin,1
98012,2,ujian nasional tinggal menghitung hari.,0
98013,0,USER_MENTION tuhan damaikanlah hati dan jernihkanlah pikiran adikadik kami yang akan menempuh ujian nasional. luluskanlah mereka aamiin,1
98014,0,USER_MENTION syifa cantikbaikramahsolehdan nanti hasil ujian nasional pembagian nem dpt aminnn ngomong itu kan,1
98015,0,USER_MENTION tuhan damaikanlah hati dan jernihkanlah pikiran adikadik kami yang akan menempuh ujian nasional. luluskanlah mereka aamiin,1
98016,2,h16 ujian nasional.aku cinta un,1
98017,0,USER_MENTION tuhan damaikanlah hati dan jernihkanlah pikiran adikadik kami yang akan menempuh ujian nasional. luluskanlah mereka aamiin,1
98018,1,USER_MENTION USER_MENTION mati ekanentya yaudah ujian nasional dah USER_MENTION plis gausah ngeluarin huruf itu ekanentya susahan,-1
98019,0,USER_MENTION tuhan damaikanlah hati dan jernihkanlah pikiran adikadik kami yang akan menempuh ujian nasional. luluskanlah mereka aamiin,1
98020,0,USER_MENTION tuhan damaikanlah hati dan jernihkanlah pikiran adikadik kami yang akan menempuh ujian nasional. luluskanlah mereka aamiin,1
98021,2,gladi resik ujian nasional jilc,0
98022,0,katanya lagi ujian ya ujian nasionalyg psti mudah2an ka nafisa jlnin ujiannya dgn lancaramin dan jga dpt nilai yg memuasknamin. amin,1
98023,1,USER_MENTION ujian nasional itu hanya mitos belaka,0
98024,1,haha iyo agek belajar nyo d USER_MENTION belajar kak kau ni ngtwit teros USER_MENTION h17 ujian nasional ngapo masih cak nyantai,0
98025,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION cieee kita kan mau ujian nasional semua yaaa cemungudh ea3 pightingp,0
98026,1,USER_MENTION udah mau ujian nasional kale,0
98027,0,kamu tau ujian nasional paket itu juga kamu banget soalnya bikin mumet deg2an nelangsa susah makan dan tidur puitis,-1
98028,2,ini long weekend tapi berasa hari tenang mau ujian nasional,1
98029,0,bagi anak kelas xii man cjr dari mulai besok bisa membawa kartu peserta ujian nasional disekolah,1
98030,1,bau dong USER_MENTION lebayyyy taiUSER_MENTION refreshing untuk ujian nasional d,-1
