,label,tweets,sentiment
64000,1,pengamanan soal ujian nasional akan diperketat LINK via USER_MENTION,0
64001,2,pengamanan soal ujian nasional akan diperketat LINK,0
64002,0,pengamanan soal ujian nasional akan diperketat pengamanan naskah soal un pada tahun ajaran oleh tim p LINK,0
64003,0,pengamanan soal ujian nasional akan diperketat pengamanan naskah soal un pada tahun ajaran oleh tim p LINK,0
64004,0,pengamanan soal ujian nasional akan diperketat pengamanan naskah soal un pada tahun ajaran oleh tim p LINK,0
64005,0,pengamanan soal ujian nasional akan diperketat pengamanan naskah soal un pada tahun ajaran oleh tim p LINK,0
64006,0,inforemaja pengamanan naskah soal un pada tahun ajaran oleh tim pengawasan akan lebih diperketat mulai dar LINK,0
64007,0,pengamanan soal ujian nasional akan diperketat pengamanan naskah soal un pada tahun ajaran LINK pendidikan,0
64008,2,pengamanan soal ujian nasional akan diperketat LINK,0
64009,2,pengamanan soal ujian nasional akan diperketat LINK,0
64010,1,USER_MENTION pengamanan soal ujian nasional akan diperketat LINK,0
64011,1,saya boleh minta alamat web min USER_MENTION USER_MENTION butuh panduan untuk menghadapi ujian nasional kunjungi website di bio kami,-1
64012,2,pengamanan soal ujian nasional akan diperketat LINK,0
64013,0,dan kebocoran pun trjadi.liat tu ad yg janggal jg USER_MENTION pengamanan soal ujian nasional akan diperketat LINK,0
64014,2,pengamanan soal ujian nasional akan diperketat LINK,0
64015,2,pengamanan soal ujian nasional akan diperketat LINK,0
64016,2,pengamanan soal ujian nasional akan diperketat LINK,0
64017,2,pengamanan soal ujian nasional akan diperketat LINK,0
64018,2,pengamanan soal ujian nasional akan diperketat LINK,0
64019,2,pengamanan soal ujian nasional akan diperketat LINK rieketeten,0
64020,1,cieee makin ketat aja USER_MENTION pengamanan soal ujian nasional akan diperketat LINK,-1
64021,2,pengamanan soal ujian nasional akan diperketat LINK,0
64022,0,pengamanan soal ujian nasional akan diperketat pengamanan naskah soal un pada tahun LINK,0
64023,1,USER_MENTION pengamanan soal ujian nasional akan diperketat LINK,0
64024,1,taek USER_MENTION pengamanan soal ujian nasional akan diperketat LINK,0
64025,1,USER_MENTION pengamanan soal ujian nasional akan diperketat LINK,0
64026,2,pengamanan soal ujian nasional akan diperketat LINK,0
64027,2,pengamanan soal ujian nasional akan diperketat LINK,0
64028,2,new post pengamanan soal ujian nasional akan diperketat LINK,-1
64029,2,pengamanan soal ujian nasional akan diperketat LINK,0
