,label,tweets,sentiment
96000,2,kesalahan nonteknis ujian nasional LINK,0
96001,1,USER_MENTION soal ujian nasional akan dibuat lebih sulit LINK kaskus,-1
96002,1,USER_MENTION untung gw udah lulus soal ujian nasional akan dibuat lebih sulit LINK kaskus,-1
96003,2,untung gw udah lulus soal ujian nasional akan dibuat lebih sulit LINK kaskus,-1
96004,2,faktor penentu kelulusan ujian nasional LINK,0
96005,0,USER_MENTION tahukah kamu. finlandia amerika jerman kanada dan australia adalah negara maju tanpa ujian nasional.,1
96006,1,USER_MENTION USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96007,2,soal ujian nasional akan dibuat lebih sulit LINK kaskus,-1
96008,1,USER_MENTION kajen teu jadi ujian nasional bim.,0
96009,0,kesalahan nonteknis ujian nasional tempo.co jakartaujian nasional sebentar lagi akan berlangsung. tak cuma LINK,1
96010,0,USER_MENTION ya allah semoga saya lulus ujian nasional thn dgn nilai semuanyadpt sertifikat sekolah. dan bukan hny semoga aja amin USER_MENTION,1
96011,2,ujian nasional semakin dekat.,0
96012,2,katanya h19 ujian nasional ya8,0
96013,0,ouhh pantesan tinggal ujian nasional tah eleg siah USER_MENTION rdandrian heeh beda2 ada yg baru ujian ini,0
96014,1,USER_MENTION USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96015,2,semangat yg mau ujian nasional semoga lulus,0
96016,1,hahahah baek ati bibik ini USER_MENTION USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasion,0
96017,1,USER_MENTION USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96018,0,ini pasti bingung mikirin cara nyonteknya gimana_ USER_MENTION selamat dan semangat pagi hsembilanbelas ujian nasional. caiyooow d,-1
96019,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96020,2,haha puyeng puyeng dah LINK,0
96021,2,hai bot imut here yoona sedang fokus belajar untuk ujian nasionaldoain cobaada perlumentiondm juseyo,1
96022,1,USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96023,1,nah lo nah lo soal ujian nasional akan dibuat lebih sulit LINK via USER_MENTION,-1
96024,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96025,2,soal ujian nasional akan dibuat lebih sulit LINK,-1
96026,1,USER_MENTION bigrt USER_MENTION rtnih USER_MENTION beres ujian nasional bakalan kerjain semua mimpi mimpi yg tertunda,-1
96027,2,mempersiapkan diri buat ujian nasional dlu bru mempersiapkan diri buat daftar polisi,0
96028,1,USER_MENTION seram amat ujian nasional sma tahun ini untung aja cepat lahir setahun,0
96029,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96030,2,doa bersama mempersiapkan ujian nasional dan semoga bisa lulus semua amiiin,1
96031,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96032,1,hahahahah takut tau chan mimpinya USER_MENTION ciyee mentang2 nilainya d USER_MENTION mimpi ujian nasional lagi,-1
96033,1,USER_MENTION seram amat ujian nasional sma tahun ini untung aja cepat lahir setahun,0
96034,1,ciyee mentang2 nilainya d USER_MENTION mimpi ujian nasional lagi,0
96035,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96036,0,ujian nasional itu cuman selembar kertas yg di buat manusia jadi apa perlu kita takut h19 semangat guys,-1
96037,2,kesalahan nonteknis ujian nasional LINK,0
96038,2,tuitindonesia kesalahan nonteknis ujian nasional indonesia tuit,0
96039,1,USER_MENTION selamat dan semangat pagi hsembilanbelas ujian nasional. caiyooow d,0
96040,1,nih USER_MENTION tweetcirebon ekofeby cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional,1
96041,2,seram amat ujian nasional sma tahun ini untung aja cepat lahir setahun,0
96042,1,hahahahah sory2 USER_MENTION kmu udah mintak ngolok lgi USER_MENTION USER_MENTION minta nope cwe meh ujian nasional,-1
96043,0,USER_MENTION resmi ujian nasional terdiri dari paket serta menggunakan sistem barcode dimensi tanpa kode naskah,1
96044,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96045,1,USER_MENTION USER_MENTION cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional dan umum,1
96046,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96047,0,USER_MENTION tenang jangan takut dan tetapkan hatimu bahwa ujian nasional adalah hal yang harus kita lalui sebagai seorang pelajar. tipsunmuda,1
96048,1,USER_MENTION gtgt USER_MENTION LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96049,1,deka la uda aq bwa sptu nye kmrik rtUSER_MENTION fokus ujian nasional,0
96050,1,pelajaran buat ujian nasional rtUSER_MENTION,0
96051,2,h18 ujian nasional,0
96052,0,pindah aja ke australia sama temen2 aborigin lu USER_MENTION kenapa ya di indonesia ujian nasional dijadikan patokan kelulusan,-1
96053,2,fokus ujian nasional,0
96054,2,ujian nasional smp tgl brp,0
96055,0,kenapa ya di indonesia ujian nasional dijadikan patokan kelulusan di australia kok enggak ya,0
96056,0,kesalahan nonteknis ujian nasional tempo.co jakartaujian nasional sebentar lagi akan berlangsung. tak cuma peserta ujian guru o,1
96057,2,remayahoonas kesalahan nonteknis ujian nasional tempo.co jakartaujian nasional seben LINK followremaoerlando,0
96058,0,kesalahan nonteknis ujian nasional tempo.co jakartaujian nasional sebentar lagi akan berlangsung. tak cuma LINK,1
96059,0,kesalahan nonteknis ujian nasional tempo.co jakartaujian nasional sebentar lagi akan berlangsung. tak cuma LINK,1
96060,2,semua semua punya akun twitter dari sinetron ampe ujian nasional,0
96061,1,USER_MENTION morning nyee baru bangun ditengah folder air semangat ujian nasional termo. ya p,1
96062,2,kesalahan nonteknis ujian nasional LINK,0
96063,1,USER_MENTION USER_MENTION ujian nasional paket buang2 kertas aja. gak ramah lingkungan tuh,-1
96064,0,kesalahan nonteknis ujian nasional tempo.co jakartaujian nasional sebentar lagi akan berlangsung. tak cuma LINK,1
96065,2,kesalahan nonteknis ujian nasional LINK,0
96066,1,USER_MENTION USER_MENTION cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional,1
96067,2,kesalahan nonteknis ujian nasional LINK,0
96068,0,USER_MENTION resmi ujian nasional terdiri dari paket serta menggunakan sistem barcode dimensi tanpa kode naskah,1
96069,1,USER_MENTION USER_MENTION bilangin aja emang bener papah itemmukanya serem iya nanti liburan abis ujian nasional,0
96070,0,USER_MENTION pemerintah sudah mulai hebat. ujian nasional dimainin seenaknya paket diperbanyak nyiksa pelajar.,1
96071,0,teringat masa sma menjelang ujian nasional. belajar berdoa khawatir menjadi satu. tak terasa beberapa tahun lalu un,-1
96072,1,makasih adlineeeeUSER_MENTION mangat kayuu wyl o USER_MENTION april ujian nasional o,0
96073,2,motivator ujian nasional,0
96074,2,selamat dan semangat pagi hsembilanbelas ujian nasional. caiyooow d,0
96075,1,iya makasih deUSER_MENTION semangat kak ay USER_MENTION april ujian nasional o,0
96076,1,USER_MENTION USER_MENTION cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional dan umum,1
96077,1,USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96078,0,USER_MENTION bilangin aja emang bener papah itemmukanya serem iya nanti liburan abis ujian nasional,0
96079,1,USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96080,0,USER_MENTION cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional dan umum,1
96081,0,USER_MENTION yg gk punya pikiran psti putusin pcar dgn alsn begituan alasan klasik sebentar lagi ujian nasional harus fokus dulu,0
96082,1,try out by ugm USER_MENTION pra ujian nasional univ. gunadharma,-1
96083,2,selamat pagi di hari ke menjelang ujian nasional semangaaaaaaaat,0
96084,1,USER_MENTION ujian nasional.,0
96085,1,USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96086,0,USER_MENTION ujian nasional mengitung harimari kita semangat buat hari ini besok dan seterusnya,0
96087,1,USER_MENTION USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96088,1,USER_MENTION h19 menjelang ujian nasional sekadarmengingatkan,0
96089,1,USER_MENTION inilah tips sukses mengerjakan ujian nasional LINK,1
96090,2,inilah tips sukses mengerjakan ujian nasional LINK,1
96091,1,bigrt USER_MENTION rtnih USER_MENTION beres ujian nasional bakalan kerjain semua mimpi mimpi yg tertunda,-1
96092,1,USER_MENTION USER_MENTION ujian nasional mengitung harimari kita semangat buat hari ini besok dan seterusnya,0
96093,1,USER_MENTION USER_MENTION selamat pagi semangat h19 ujian nasional,0
96094,1,emang udh di bagiin USER_MENTION bawa kartu ujian nasional vir USER_MENTION pengen sekolah tapi ngapain,1
96095,1,USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
96096,1,USER_MENTION selamat pagi semangat h19 ujian nasional,0
96097,0,USER_MENTION tahukah kamu. finlandia amerika jerman kanada dan australia adalah negara maju tanpa ujian nasional. USER_MENTION,1
96098,0,semakin dekat ujian nasionalsemakin excited makasih support dan doa nya yaaaa tiiiiittt jangan kepoo hahaha,1
96099,1,USER_MENTION h18 ujian nasional o,0
96100,0,USER_MENTION ya allah semoga saya lulus ujian nasional thn dgn nilai semuanyadpt sertifikat sekolah. dan bukan hny semoga aja amin USER_MENTION,1
96101,0,aminn aminn aminn USER_MENTION yaallah berilah kami kelancaran dalam ujian nasional dan luluskanlah kami. amiiin,0
96102,1,USER_MENTION selamat pagi semangat h19 ujian nasional,0
96103,1,semangat ya ka USER_MENTION h19 menuju ujian nasional,0
96104,2,minta doanya ya buat yg punya acc ini ujian nasional lancar dapet nem baik amp masuk sma favorit amin,1
96105,0,lbih tepatny ujian nasional nyari bocoran d USER_MENTION sesuatu kali ya rasanya jam segini udah otw kampus.serasa ujian snmptn,0
96106,1,tauaaahhUSER_MENTION kita beruntung di indonesia cuma ada ujian nasional gak ada ujian internasional.,1
96107,1,USER_MENTION cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional dan umum USER_MENTION,1
96108,0,yaallah berilah kami kelancaran dalam ujian nasional dan luluskanlah kami. amiiin,0
96109,0,USER_MENTION ujian nasional mengitung harimari kita semangat buat hari ini besok dan seterusnya,0
96110,1,bawa kartu ujian nasional vir USER_MENTION pengen sekolah tapi ngapain,1
96111,2,pra ujian nasional univ. gunadharma,0
96112,2,h19 menuju ujian nasional,0
96113,0,doain siap yaaa USER_MENTION hari lagi menjelang ujian nasional un tingkat smpmts nih mudaers. sudah siap belum,1
96114,2,selamat pagi semangat h19 ujian nasional,0
96115,2,ujian nasional mengitung harimari kita semangat buat hari ini besok dan seterusnya,0
96116,0,cirebon bermunajat maret at masjid raya attaqwa cirebon utk para pejuang ujian nasional dan umum USER_MENTION,1
96117,1,USER_MENTION hari lagi menjelang ujian nasional un tingkat smpmts nih mudaers. sudah siap belum,1
96118,0,USER_MENTION tahukah kamu. finlandia amerika jerman kanada dan australia adalah negara maju tanpa ujian nasional. USER_MENTION,1
