,label,tweets,sentiment
83000,1,USER_MENTION kenapa accountmu baru semangat belajar yaaa jibs sudah mau ujian nasional,1
83001,0,dokter disebelah rumahku itu orangnya serius banget tiap hari bawa pensil dikira tiap hari ujian nasional kali yah,1
83002,2,dan sisa bulan setengah lagi ujian nasional,0
83003,2,sukses ujian nasional,1
83004,2,ujian sekolah ujian agama se propinsi dua kali try out ujian nasional. bentar lagi ewh uu,-1
83005,1,mei kk akhir_ kpan ujian nasional kk USER_MENTION kapan suud trening syg USER_MENTION loveyoutooo kk USER_MENTION loveyou,0
83006,1,okezone kampus soal ujian nasional ditambah jadi paket LINK via USER_MENTION,1
83007,2,hari menuju ujian nasional hah,0
83008,2,peserta ujian nasional di semarang tercatat siswa sumber LINK,0
83009,2,pengertian ujian nasional LINK,0
83010,0,oleh karena itu wajar jika sebagian murid di indonesia mengalami demam menghadapi ujian nasional. angka kesehatan remaja menurun drastis.,-1
83011,0,apalagi dgn di adakannya ujian nasional dgn berbagai paket paket sd pihak dinas memang ga akan ngerasain gimana sulitnya soal un,0
83012,0,sebenarnya adanya ujian nasional itu untuk apa nyatanya hanya di negara indonesia proses ujian nasional itu berlangsung.,0
83013,2,hapuskan ujian nasional dari sistem pendidikan indonesia,1
83014,2,besok ujian nasional yang bikin soal bukan erlangga kan,0
83015,1,semangaaaat ya sygbelajar yg tekun ya syg USER_MENTION detikdetik menghadapi ujian nasional,1
83016,1,kak USER_MENTION USER_MENTION req USER_MENTION jgn dulu. kk2 doain ak dkk bsok ujian nasional kejuruan jam8jam5 sama sabtu jg USER_MENTION,0
83017,2,hiatus sampai selesai ujian nasional,1
83018,0,program persiapan un yang ini beda namanya program bengkel ujian nasional. info lengkap lgs di jl. k. amin no. beurawe banda aceh.,1
83019,0,ujian nasional semakin dekat tapi kok rasanya masih merasa belum siap. ssc punya program tuk km y mrs lemah pd mata pelajaran tertentu.,-1
83020,2,dekdekan menghadapi ujian nasional kompetensi kejuruan minggu depan,0
83021,2,edukasi tips sukses ujian nasional LINK,1
83022,2,ujian nasional semakin mendekat,0
83023,1,USER_MENTION entar lagi ai kamu abis ujian nasional haha,-1
83024,2,tips sukses ujian nasional LINK,1
83025,2,tips sukses ujian nasional heibuat kamu kamoe sekalian khusus siswai kelas sebentar lagi kalian LINK,1
83026,0,tips sukses ujian nasional heibuat kamu kamoe sekalian khusus siswai kelas sebentar lagi kalian mau ujian nasional lo,1
83027,2,minta doanya dums buat yg punya acc ini ujian nasional lancar dapet nem baik amp masuk sma favorit amin,1
83028,0,kak USER_MENTION please kasih semangat buat aku menghadapi ujian nasional. aku sangat mengharapkan semangat dr kaka,1
83029,2,ujian nasional bentar lg siap nh,1
83030,0,bang USER_MENTION ucapin goodnight dong buat kita semoga kita mimpi indah dan lulus ujian nasional makasih bang,1
83031,1,molah mu ngeraos USER_MENTION saya maunya besok pagi itu udh ujian nasional biar cpt selesei semua urusan,0
83032,0,USER_MENTION req USER_MENTION jangan dulu. smua kaka2 doain ya nnti pagi jam8 sd jam5 sore ak dkk ujian nasional kejuruan sma hri sabtu jg,0
83033,0,misalnya saat ujian nasional tiba siswasiswi bknnya belajar dgn serius tetapi justru mengadakan istighosah2 akbar.,1
83034,0,ini cerita gadis sma yang menjadi burung hantu setiap malam menjelang detikdetik ujian nasional,0
83035,1,USER_MENTION tasuka nti ka skolah so ujian nasional,0
83036,2,rahasia identitas di rahasiain seharasia sianya seperti layaknya ujian nasional,0
83037,2,saya maunya besok pagi itu udh ujian nasional biar cpt selesei semua urusan,0
83038,1,USER_MENTION guayaa emnge ujian nasional ta,0
83039,1,USER_MENTION iya gak skolah aing mau ujian nasional disubang aja,0
83040,1,ohh yaudah thanks yap y USER_MENTION gatau gue yg gue ingettentang narkoba sama ujian nasional doangUSER_MENTION judul nya apaan aja,0
83041,0,gatau gue yg gue ingettentang narkoba sama ujian nasional doangUSER_MENTION judul nya apaan aja USER_MENTION engga amkan ada judul ju,0
83042,2,jadi bawor enak ya. gaada beban gitu gak ada ujian nasional gak galau gak takut gendut gak cont LINK,0
83043,1,USER_MENTION bener2 mending aku ngurusin buat ujian nasional dan try out besok. d,0
83044,0,USER_MENTION dedew cantik hayo jangan maen mulu belajar udah mau ujian nasional istirahat dulu maennye hha d okeh,-1
83045,0,cara agar kita tahu jawaban waktu ujian nasional adalah dengan memandangi pulihan jawaban dan lihat huruf yg bersinar,0
83046,1,ujian nasional wok dUSER_MENTION harus kuat lagi di uji mental gw sama tuhan,1
83047,0,koramil ajarkan disiplin kepada siswa siswa yang mengikuti sosialisasi merupakan siswa yang segera menghadapi ujian nasional un ta,1
83048,1,janam nih kau di natuna dah ke USER_MENTION diwakilkan yak namatau ndak usah ikot hahaa USER_MENTION nam aku blm ujian nasional,-1
83049,1,USER_MENTION iya tau kok udah pernah ngelewatin ujian nasional jadi sombong yak,0
83050,0,kecewa lah ga bisa ke bandung berisik ugalugalan bareng USER_MENTION abisnya harus ujian nasional,0
83051,1,diwakilkan yak namatau ndak usah ikot hahaa USER_MENTION nam aku blm ujian nasional USER_MENTION hahahaa natuna la kau gk blng nak,-1
