,label,tweets,sentiment
12000,2,kita bahas sebentar yuk tentang ujian nasional un,1
12001,1,USER_MENTION ohh kirain ujian nasional b,0
12002,1,USER_MENTION nilai ujian nasional aja mas.,0
12003,2,bukti kelulusan ujian nasional tuh yang mana sih o surat dari pak pos itu ato skhun,-1
12004,0,USER_MENTION iyaa lagi mbak blm ujian nasional smp ujian nasional sma ujian buat masuk kuliahnya itu_ iyaadeh mbak sip,-1
12005,0,USER_MENTION dikehewanan bahasa indonesia menjadi ujian nasional bersama bahasa inggris dan matematika,0
12006,1,yeee gue pikir lo mau sekolah USER_MENTION USER_MENTION malah gue pengen cepetcepet keluar la dari sekolah ujian nasional apa kagak,0
12007,0,USER_MENTION malah gue pengen cepetcepet keluar la dari sekolah ujian nasional apa kagak bisa dicepetin apa hahaha,0
12008,0,pelajaran apa ya fisika kimia deh USER_MENTION ia pelajaran apa alyamonika ujian nasional iihh cont LINK,0
12009,1,ia pelajaran apa USER_MENTION ujian nasional iihh USER_MENTION un apa alyamonika gak percayalah p berapa nilai un haha,-1
12010,1,ujian nasional iihh USER_MENTION un apa alyamonika gak percayalah p berapa nilai un haha cont LINK,-1
12011,2,masi ngakak d vrncz kampay aprelaputri ngakak gue njirrr hahahah ef em bego tingkat ujian nasional,-1
12012,1,apa apaan nih o_o_ USER_MENTION cc USER_MENTION USER_MENTION old tidak ikut ujian nasional siswa sd lebih memilih menikah,-1
12013,1,USER_MENTION ff ujian nasional di korea gt LINK by admin USER_MENTION,0
12014,0,masuk ruang training berasa kyk ujian nasional ajh nih tenang bgt padahal krna blm saling kenal krna yg training dr smua cabang d,1
12015,2,detik detik menuju kebebasan tegang tingkat ujian nasional hehehe bismillah,-1
12016,2,bolos ke pante di hari hari deket ujian nasional kenakalansma,0
12017,0,USER_MENTION terlalu mudah menemukan kebohongan di negeri tercinta ini. bahkan sejak nilai akhir ujian nasional.,1
12018,0,sebut saja hari ini hari ujian nasional karena banyak institusi dari fakultas berbeda melakukan ujian pada hari ini,0
12019,1,heleh ah lebe si nopekp USER_MENTION ujian nasional bikindpusing,0
12020,1,USER_MENTION mkasiih USER_MENTION semangat ya kak USER_MENTION USER_MENTION dlm menmpuh ujian nasional ya,0
12021,1,USER_MENTION nilai ujian nasional sama nilai akhir,0
12022,1,dodol USER_MENTION ujian nasional d USER_MENTION kalo juli ini bisa lewat muda2an lulus ujian hunn USER_MENTION kenapa hal terberat,0
12023,1,iya mo USER_MENTION ujian nasional d USER_MENTION kalo juli ini bisa lewat muda2an lulus ujian hunn USER_MENTION,0
12024,0,ujian nasional d USER_MENTION kalo juli ini bisa lewat muda2an lulus ujian hunn USER_MENTION kenapa hal terberat harus selalu datang,0
12025,0,USER_MENTION terlalu mudah menemukan kebohongan di negeri tercinta ini. bahkan sejak nilai akhir ujian nasional.,1
12026,0,kelas masih malu kelas udah terbiasa dan memuncak jadi labil dan kelas saat nya tunduk kepada ujian nasional goodluckforus,-1
12027,1,USER_MENTION ff ujian nasional di korea gt LINK by admin USER_MENTION,0
12028,0,USER_MENTION lebih baik keilangan pacar dari pada keilangan kartu ujian nasional,1
12029,0,aaaaaahh iam plis ye gua lagi galau tingkat ujian nasional gak gua bayarin ke tebet nih USER_MENTION yahh bukan ya tiarachl buk,0
12030,1,USER_MENTION ff ujian nasional di korea gt LINK by admin USER_MENTION,0
12031,0,USER_MENTION lebih baik keilangan pacar dari pada keilangan kartu ujian nasional,1
