,label,tweets,sentiment
44000,1,pican ich nadjis USER_MENTION obox bengeud pan mas USER_MENTION cius anyink obox ujian nasional,0
44001,1,USER_MENTION guajadipresiden bakal masukin pelajaran bermain dota dalam ujian nasional,1
44002,0,ya gimana ya belajar pasrah USER_MENTION bagaimana pendapat kalian tentang paket ujian nasional LINK,0
44003,0,kasian nnti anak gue USER_MENTION guajadipresiden bakal masukin pelajaran bermain dota dalam ujian nasional,1
44004,2,guajadipresiden bakal masukin pelajaran bermain dota dalam ujian nasional,1
44005,2,paling malesss pake diawasin sxan aja daftar jadi pengawas ujian nasional muhhh cocok dah,0
44006,0,yang harus dihadapi ya hadapilah. ujian nasional paket ya mau gak mau harus dihadapi kan yaudah kita hadapi barengbareng,-1
44007,1,semangat dongs USER_MENTION semangat ui USER_MENTION focus ujian nasional for my future life tomorrow,0
44008,1,cieh bentar lagi ujian nasional yaa cayoo grace USER_MENTION USER_MENTION hehe kls ce,0
44009,2,focus ujian nasional for my future life tomorrow,0
44010,1,wkwkwkkwkkwk angel po gampang USER_MENTION mikir ujian nasional nev hhahaa USER_MENTION la ngopo ga fokusss,1
44011,1,USER_MENTION min ujian nasional tanggal berapa,0
44012,1,allahuakbar USER_MENTION bagaimana pendapat kalian tentang paket ujian nasional LINK,0
44013,0,ujian nasional smp semakin dekat dikabarkan bahwa akan ada variasi soal berarti ruangan semuanya soalnya berbedaa hah o,0
44014,1,mikir ujian nasional nev hhahaa USER_MENTION la ngopo ga fokusss d d USER_MENTION cont LINK,1
44015,1,alhamdulillah USER_MENTION bagaimana pendapat kalian tentang paket ujian nasional LINK,1
44016,0,USER_MENTION ya begitulah kehidupan anak kelas nis dikejar materi dan pr tugas juga ujian praktek juga ujian nasional yg sudah dekat d,0
44017,0,USER_MENTION ujian nasional dek gatau sayang paling pertengahan bulan satu,0
44018,0,sekian dan terima kasih. USER_MENTION bagaimana pendapat kalian tentang paket ujian nasional LINK,0
44019,2,bagaimana pendapat kalian tentang paket ujian nasional LINK,0
44020,0,yuhuuuu habis ujian nasional iman sma USER_MENTION ke jogjaaa trus bulan september iman kesini lagi yuhuu seneng beuts syalalala,0
44021,0,USER_MENTION info batas minimal kelulusan tak diubah soal un dibuat lebih sulit untuk penyelenggaraan ujian nasional un pa LINK,-1
44022,0,USER_MENTION info variasi soal ujian siswa dicurigai curang rencana variasi soal ujian nasional pada dinilai pe LINK,-1
44023,2,toko buku rahma persiapan menghadapi ujian nasional smksmea LINK,0
44024,0,USER_MENTION kok sama kayak kopel gua emang kopel lu rlnya kelas berapa mungkin dia lagi fokus ujian nasional,0
44025,1,USER_MENTION wis dik basketnya off dulufokus ujian nasionalok,0
44026,1,USER_MENTION ya masa iya soalnya sama kyk ujian nasional aja wkwkwk,0
44027,2,toko buku rahma persiapan menghadapi ujian nasional smkstm indust LINK,0
44028,1,gpp kali. ngilangin stress bot USER_MENTION USER_MENTION ketawa mulu lo ta bahagia banget kayak lulus ujian nasional,1
44029,1,USER_MENTION cudahhhm nanti nduttt tunggu lsai ujian nasional. cabal dongss d,0
44030,2,ujian kompetensi ujian nasional ujian sekolah total gilaaaaaa,0
44031,2,aduh perkiraan bulan lagi ujian nasional. cepet amet,1
44032,2,emosi tingkat ujian nasional,0
44033,0,apo kabar smo nilai aku ni kala ujian nasional ibuk itu tuh USER_MENTION iyo itu lah beb pening palak ai demm fisika lokak kecik,0
44034,1,USER_MENTION jagan senang dulu masih ujian nasional di dpan mata low wwkwkkwkwkwk,1
44035,1,USER_MENTION sehabis ini tolong bagi pemerintah adakan ujian nasional pejabat setiap tahunnya,0
44036,1,USER_MENTION akhirnyaaaa USER_MENTION beres juga. rasanya kaya lulus ujian nasional sma. lega bgt tp bakal kangen masamasa itu,1
44037,2,pengen cepet2 ujian nasional biar barang butut ini lekas kembali di peluk ku,0
44038,1,USER_MENTION un same meaning ujian nasional tea mah bahasa sunda USER_MENTION USER_MENTION USER_MENTION apa itu un tea._. LINK,0
44039,0,sehabis apa di USER_MENTION sehabis ini tolong bagi pemerintah adakan ujian nasional pejabat setiap tahunnya,0
44040,2,sehabis ini tolong bagi pemerintah adakan ujian nasional pejabat setiap tahunnya,0
44041,1,cemungutt yah ak jur.manajemen USER_MENTION iya kmu ambil jrusan apa kak USER_MENTION deket ujian nasional yah,0
44042,2,semoga tahun bisa lulus dan dapet nilai ujian nasional yang tinggi amin d,1
44043,2,gue suka basket terus karna gue mau ujian nasional gue harus bener2 berenti buat basket gitu,1
44044,1,oh iya lupa ka khilaf. USER_MENTION USER_MENTION haha gajadi dosa musrik jadi peramal mah d lah un de ujian nasional belum oneng p,-1
44045,1,un same meaning ujian nasional tea mah bahasa sunda USER_MENTION USER_MENTION USER_MENTION apa itu un tea._. LINK,0
44046,1,iya kmu ambil jrusan apa kak USER_MENTION deket ujian nasional yah USER_MENTION mksudnya USER_MENTION dket,0
44047,1,deket ujian nasional yah USER_MENTION mksudnya USER_MENTION dket unas berarti yah USER_MENTION grade kak hehe USER_MENTION,0
44048,1,jaman mau ujian nasional xdUSER_MENTION maret tapi gaterlalu kecanduan USER_MENTION juni juga USER_MENTION therealme gua jadi exostan,0
44049,1,USER_MENTION USER_MENTION disekolah. seperti ujian nasional atau bisa disebut songsong ujian nasional,0
44050,0,ngantri masuk kelas. di ruang tunggu. semuanya pd belajar kayakk mau ujian nasional. aku hrs ngapain LINK,0
44051,0,USER_MENTION presentasi balitbang depdiknas thn ttg peran un dlm meningkatkan mutu pendidikan gtgt LINK,1
44052,0,presentasi balitbang depdiknas thn ttg peran un dlm meningkatkan mutu pendidikan gtgt LINK,1
44053,2,les privat spesialis mafia mathfisikakimia u sdsmpampsmapengajar muda amp qualifiedgaransi u yg mau ujian nasionalbdg only,1
44054,2,deg tingkat ujian nasional capslocknya matiin woy,0
44055,1,USER_MENTION bisa masuk sma yang diinginkan USER_MENTION lulus ujian nasional adalah momenberkilau. apa momenberkilau lo,0
44056,0,bisa masuk sma yang diinginkan USER_MENTION lulus ujian nasional adalah momenberkilau. apa momenberkilau lo,0
44057,1,USER_MENTION disekolah. seperti ujian nasional atau bisa disebut songsong ujian nasional,0
44058,1,pacal USER_MENTION ganti apaan USER_MENTION eh lau udeh ganti aja bay ahaha USER_MENTION ujian nasional kapan pengen cepet cepet,1
44059,0,ganti apaan USER_MENTION eh lau udeh ganti aja bay ahaha USER_MENTION ujian nasional kapan pengen cepet cepet nih soalnya ada yang,1
44060,0,eh lau udeh ganti aja bay ahaha USER_MENTION ujian nasional kapan pengen cepet cepet nih soalnya ada yang mau dapet karma,1
44061,0,USER_MENTION pelajar yang baik ialah orang yang sering menulis nama mantan disaat ujian nasional sakingbaiknya o.o,1
44062,2,ujian nasional kapan pengen cepet cepet nih soalnya ada yang mau dapet karma,1
44063,2,gw lagi kena virus galau tingkat ujian nasional,0
44064,0,ujiannya psangan USER_MENTION ce_r lbh sulit dari ujian nasional wktu gue msih dibangku sekolah nyesek,-1
44065,0,USER_MENTION cancer asmara kamu ibarat ujian nasional susah banget buat dijelasin intinya sih kalo persiapannya mantep hasilnya mantep,-1
44066,1,USER_MENTION lah kan ntar lo ada ujian nasional nye p,0
44067,1,USER_MENTION ujian nasional,0
44068,1,USER_MENTION anjirr ujian nasional gilee kali yee_,0
44069,1,USER_MENTION anjirr ujian nasional gilee kali yee_,0
44070,2,anjirr ujian nasional gilee kali yee_,0
44071,1,USER_MENTION USER_MENTION halah kowe kok yo wisudaujian nasional wae durung hahaha selamat untuk jeffry lintanghahaha,0
44072,1,USER_MENTION ujian nasional rtUSER_MENTION saat ini kamu gak bisa berhenti mikirin siapa jj USER_MENTION,1
44073,1,ujian nasional rtUSER_MENTION saat ini kamu gak bisa berhenti mikirin siapa jj USER_MENTION,1
44074,2,kuda mati itu bernama ujian nasional LINK LINK,-1
44075,1,USER_MENTION kuda mati bernama ujian nasional LINK oldpost,-1
44076,1,USER_MENTION kan detikdetik ujian nasional,0
44077,1,tingkat ujian nasional USER_MENTION berapa persen tingkat kebtan lo siang ini,0
44078,1,USER_MENTION the blues fokus hadapi ujian nasional LINK via USER_MENTION,0
44079,0,karena keranjingan conan saat kelas akhirnya persiapan ujian nasional pun diwarnai sama komik tsb,1
44080,0,tahun ini unujian nasional paket soal o berarti satu kelas tiap murid berbeda soal ockck sungguh kejam pendidikan indonesia ini.,0
