,label,tweets,sentiment
68000,0,wuh jualanaku mau p USER_MENTION hai yuk siapa yg butuh buku detikdetik ujian nasional sma ipaips tmpt intan pariwara beli tmpatku d,0
68001,0,aku juga ituuuuu ada yang aku ga ngerti ih ntar pengen nanya USER_MENTION detik detik ujian nasional yang sepaket bukukamu ris,-1
68002,2,kupas tuntas ujian nasional,1
68003,1,mksudnya om guru yaa USER_MENTION ujian nasional sma bro USER_MENTION ujian apa om ane kira mau USER_MENTION iya broo,0
68004,2,hai yuk siapa yg butuh buku detikdetik ujian nasional sma ipaips tmpt intan pariwara beli tmpatku d,0
68005,1,ujian nasional sma bro USER_MENTION ujian apa om ane kira mau USER_MENTION iya broo ujian hehehe LINK,0
68006,0,infondr ujian nasional aka dilaksanakan bulan april walaupun belum ditandatangani oleh menteri tapi kita harus siap bikin un sukses,1
68007,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68008,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68009,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68010,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68011,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68012,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68013,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68014,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68015,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68016,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68017,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68018,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68019,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68020,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68021,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68022,1,USER_MENTION indonesianteens2013wish yang pengen ujian nasional tidak terlalu ribet retweet yuk d,0
68023,2,hayoo order flower crownnya. gabakal restock lagi krn owner setelah ini mau fokus ujian nasionalptn,0
68024,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68025,1,auzubillahimindzalik o USER_MENTION km ikut paket c aja dit USER_MENTION please donk ujian nasional jngan,0
68026,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68027,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68028,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68029,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68030,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68031,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68032,1,km ikut paket c aja dit USER_MENTION please donk ujian nasional jngan tegaa yahh indonesia,0
68033,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68034,1,USER_MENTION hai agan tolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,1
68035,1,USER_MENTION please donk ujian nasional jngan tegaa yahh indonesia,0
68036,1,USER_MENTION hai agantolong kasih semangat buat USER_MENTION dia lagi belajar buat ujian nasional.,0
68037,1,be prepared pe USER_MENTION badlyrt USER_MENTION pemantapan gt try out gt gt ujian nasional,-1
68038,2,please donk ujian nasional jngan tegaa yahh indonesia,0
68039,0,bukannya snptn udh gak ada din USER_MENTION dan diterima di ptn di_diian lulus ujian nasional USER_MENTION apa harapan kalian,1
68040,1,USER_MENTION badlyrt USER_MENTION pemantapan gt try out gt gt ujian nasional,-1
68041,1,USER_MENTION dan diterima di ptn USER_MENTION lulus ujian nasional USER_MENTION apa harapan kalian di tahun yang baru ini,1
68042,2,brasa persiapan buat ujian nasional sma jg.,0
68043,1,USER_MENTION wowsetandifollowya retweet buat yang tahun ikut ujian nasional sd smp sma.,0
68044,0,jangan lupa udah un ada sbmptn USER_MENTION pemantapan gt try out gt gt ujian nasional,0
68045,1,badlyrt USER_MENTION pemantapan gt try out gt gt ujian nasional,-1
68046,2,pemantapan gt try out gt gt ujian nasional,-1
68047,1,USER_MENTION dan diterima di ptn USER_MENTION lulus ujian nasional USER_MENTION apa harapan kalian di tahun yang baru ini,1
68048,0,dan diterima di ptn USER_MENTION lulus ujian nasional USER_MENTION apa harapan kalian di tahun yang baru ini,1
68049,1,lulus ujian nasional USER_MENTION apa harapan kalian di tahun yang baru ini,0
68050,1,semangat adek success USER_MENTION ujian nasional paket vs freddy krueger. sereman yang mana,0
68051,0,USER_MENTION ujian nasional fix paket. semangat seluruh angkatan yang selalu jadi bahan percobaan. un2013,0
68052,2,ujian nasional paket vs freddy krueger. sereman yang mana,0
68053,1,USER_MENTION aku galau masalah tryout ujian sekolah ujian praktik ujian nasional twips,0
68054,2,united kingdom united states ujian nasional__ omo,0
