,label,tweets,sentiment
14000,1,putih biru woy wkwk ude jgn merusak suasana nyebut gtuan wkwk USER_MENTION cie ujian nasional luh wkwk USER_MENTION,1
14001,1,cie ujian nasional luh wkwk USER_MENTION cieee sma lohhh wkwk USER_MENTION my new class x1,1
14002,0,dari sma mules mulu ser kwkkw USER_MENTION ini rasanya kaya mau ujian nasional besok mules degan ya allah,1
14003,0,setelah datang keklinik tong fang nilai ujian nasional ku bagusbagus sekali terimakasih tong fang,1
14004,2,ini rasanya kaya mau ujian nasional besok mules degan ya allah,1
14005,1,USER_MENTION un duuluuuuuu sman i di kalabahi batal ujian nasional LINK via USER_MENTION,-1
14006,1,USER_MENTION ini the key of sukses ujian nasional LINK uan USER_MENTION LINK,1
14007,0,salah satu aspek sentralisasi yg paling menyesakkan adalah pendidikan. ujian nasional kurikulum semua pusat yg tentukan,-1
14008,1,iyanih doakan ya kakak USER_MENTION rasain itu yang mau ujian nasional cont LINK like it LINK,1
14009,2,factaboutpricilla nomor ujian nasional,0
14010,0,rasain itu yang mau ujian nasional hahahaUSER_MENTION rasain tu yg di mossuruh bikin dan bawa macem2 emang enak lo,1
14011,1,makasih ya vivi cium vivi USER_MENTION semangat mbak dinda tissadinda yaallah bentar lagi ujian nasional,0
14012,1,USER_MENTION fokus ujian nasional wae,0
14013,1,lu ganteng nal USER_MENTION ndru deuh USER_MENTION ripuyyyyyyyyy USER_MENTION emg masih pelajar USER_MENTION ujian nasional,0
14014,0,hahahahahahahahahahahahahahahahahahahahahabesok ujian nasional pelajaran nya apa yg diujianinwkwk gatau,0
14015,1,ndru deuh USER_MENTION ripuyyyyyyyyy USER_MENTION emg masih pelajar USER_MENTION ujian nasional membuat stres para pelajar indonesia,-1
14016,1,hufft USER_MENTION bentar lg snmptn cari kuliah tissadinda yaallah bentar lagi ujian nasional,-1
14017,1,ripuyyyyyyyyy USER_MENTION emg masih pelajar USER_MENTION ujian nasional membuat stres para pelajar indonesia,-1
14018,2,kami siap un aku harus lulus ujian nasional dan snmptn ya allah,1
14019,1,oh gtyeh bsk gue ujian nasional USER_MENTION lo yg ngacart USER_MENTION ngaca USER_MENTION elu LINK,0
14020,1,emg masih pelajar USER_MENTION ujian nasional membuat stres para pelajar indonesia,-1
14021,2,ujian nasional membuat stres para pelajar indonesia,-1
14022,1,ini the key of sukses ujian nasional LINK uan USER_MENTION LINK,1
14023,2,aku harus lulus ujian nasional dan snmptn ya allah,0
14024,1,un duuluuuuuu sman i di kalabahi batal ujian nasional LINK via USER_MENTION,-1
14025,1,USER_MENTION un un un un un ujian nasional un un un un,0
14026,1,USER_MENTION ujian nasional saraaaaah_kelulusan smaaaaa wkwk matigue deh,0
14027,2,besok ujian nasionaland gue gangerti apa2 krik,0
14028,2,happy birthday alifian alvarez firdlorizky suhada semoga lulus ujian nasional amin.,1
14029,2,just did getop matematika paket a64 ujian nasional geschool,0
14030,1,USER_MENTION oh tth blm dpet kabar o di vonisnya pas lg jamanan mau ujian nasional teh,0
14031,0,hal yg gw benci dari sekolahan itu adalah pas masuk sekolah baru kita mos dan pas kita mau keluar kita harus ujian nasional. shit man__,-1
14032,2,fokus ujian nasional wae,0
14033,1,USER_MENTION ga ujian nasional,-1
14034,1,USER_MENTION hahahah kmaren ujian nasional nilainya bgs,0
14035,1,huuh ngee januari omge wes try out try out USER_MENTION sumpah o USER_MENTION ujian nasional kls sekitar bulan maret,-1
14036,1,si junto utah ngaluarkeun kisi2 ujian nasional USER_MENTION si junto utah ngaluarkeun kaluargana USER_MENTION si jun USER_MENTION,0
14037,2,just did getop bahasa indonesia paket prediksi unas smp a prediksi ujian nasional geschool,0
14038,2,kedinginan tingkat ujian nasional bbrrr,0
14039,1,USER_MENTION kalau iya terbalek ya USER_MENTION USER_MENTION USER_MENTION USER_MENTION gik gak lulus ujian nasional kau ya,0
14040,1,sumpah o USER_MENTION ujian nasional kls sekitar bulan maret,0
