,label,tweets,sentiment
95000,1,USER_MENTION inilah penjagaan super ketat untuk ujian nasional metrotipi LINK,0
95001,0,amin USER_MENTION insya allah dalam nama yesus kita semua di beri kemudahan dalam ujian nasional. tetap berdoa dan berusaha,1
95002,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95003,0,USER_MENTION kata bapak kepala sekolah jangan putus sama pacarnya sebelum ujian nasional. soalnya nnti bisa,0
95004,1,noo USER_MENTION soal ujian nasional akan dibuat lebih sulit LINK kaskus,-1
95005,1,USER_MENTION ka ka ujian nasional kapan,0
95006,2,semangat yah buat kelas yang dikit lagi menghadapi ujian nasional,-1
95007,1,USER_MENTION h25 ujian nasional kka semangat,0
95008,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95009,2,hai bot imut here yoona sedang fokus belajar untuk ujian nasionaldoain cobaada perlumentiondm juseyo,1
95010,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95011,1,USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
95012,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95013,1,iya mama diniii USER_MENTION fokus ujian nasional dulu ya adikadik p USER_MENTION USER_MENTION USER_MENTION ayo kita mainnn yey,0
95014,2,info halhal yang penting untuk diperhatikan saat ujian nasional LINK,1
95015,0,USER_MENTION insya allah dalam nama yesus kita semua di beri kemudahan dalam ujian nasional. tetap berdoa dan berusaha,0
95016,0,amin USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,0
95017,1,USER_MENTION haha lama aja. masih jaman aja lagian ujian nasional. hehe,-1
95018,0,USER_MENTION semangat buat yang kurang hari lagi ini mau menjalankan ujian nasional semoga sukses,0
95019,2,ujian praktek lg berjalan kapan libur.y ini ddd kasi libur lalo mie sebelum ujian nasional ddd,0
95020,0,yu USER_MENTION semangat buat yang kurang hari lagi ini mau menjalankan ujian nasional semoga sukses,0
95021,1,USER_MENTION mendikbud variasi soal ujian nasional tetap paket dgn barkode.,0
95022,1,cc USER_MENTION USER_MENTION gtgt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
95023,1,haha udh beli soal ndri p USER_MENTION deg degan menjelang ujian nasional,0
95024,0,USER_MENTION karena nasib kelululusan ditentukan pas ujian nasional. menurut kalian kalian perlu joki ujian nasional gak sih kenapa surveycangcor,-1
95025,0,USER_MENTION udah ujian praktekujian sekolahudah itu ujian nasional udah ituu setengah mati sholat berserah kepada yg di atassemoga lulus yaallahh,-1
95026,1,USER_MENTION USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
95027,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95028,1,USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
95029,0,udah ujian praktekujian sekolahudah itu ujian nasional udah ituu setengah mati sholat berserah kepada yg di atassemoga lulus yaallahh,-1
95030,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95031,0,USER_MENTION amin o USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,0
95032,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95033,1,USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
95034,0,mudahan aja di ujian nasional nanti semua di beri kemudahan banyaklah berdoa dan dekat sama allah swt,0
95035,0,USER_MENTION amin o USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,0
95036,1,USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
95037,1,USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
95038,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95039,0,USER_MENTION tenang jangan takut dan tetapkan hatimu bahwa ujian nasional adalah hal yang harus kita lalui sebagai seorang pelajar. tipsunmuda,1
95040,0,USER_MENTION hari lagi menjelang ujian nasional un tingkat smpmts nih mudaers. sudah siap belum berikut kita kasih tipsunmuda,1
95041,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95042,1,iyomanUSER_MENTION semangat de haha jan malu2in satas d USER_MENTION ujian nasional dengan barkode._. selaw,0
95043,0,USER_MENTION federasi guru independen indonesia fgii memprediksi tingkat kelulusan ujian nasional un akan tetap tinggi,-1
95044,1,USER_MENTION menghitung hari menuju ujian nasional. optimis bisa. amien yaallah,1
