,label,tweets,sentiment
88000,1,aminUSER_MENTION doakan saya untuk sukses pra ujian nasional,1
88001,2,setdah pkn dimasukkin ujian nasional sekalian aja senibudaya elektro dll,1
88002,1,USER_MENTION haaha ya begitulah waktu berjalan terus USER_MENTION kok cpet bngt sih ziihasanah hari menuju ujian nasional,0
88003,2,days hours minutes to ujian nasional monday april am LINK LINK,0
88004,1,itu emot apaan si USER_MENTION USER_MENTION masih try out nanti aja nyonteknya tunggu ujian nasional,-1
88005,1,USER_MENTION oi kapan ujian nasional,0
88006,1,you too beb USER_MENTION wah iya nih sbntr lg smgt beb cressenciaingga ujian nasional beb hehe km baru apain,0
88007,1,amin USER_MENTION doakan saya untuk sukses pra ujian nasional,1
88008,2,doakan saya untuk sukses pra ujian nasional,1
88009,0,USER_MENTION haha thankyou bong pm bisa kali jgn mamang pulsa juga_ taubat taubat pengen ujian nasional mari kita taubat,0
88010,2,nisa sedang fokus untuk ujian nasional esok. kangen mention or dm.,0
88011,1,USER_MENTION USER_MENTION ok deh saya sesuaikan jadwal sekolah dulu ya kak udah mau ujian nasional soalnya,0
88012,0,semacam horror setiap lewat lapangan sekolah sekarang ada spanduk gede ujian nasional tinggal blablabla hari lagi,1
88013,1,ohad USER_MENTION belumauuliaaa__ udah siap un USER_MENTION oh iya dauuliaaa__ ujian nasional loh___ USER_MENTION,1
88014,2,ujian nasional pake barcode gak salah tuh,1
88015,0,USER_MENTION ya allah paringono sabar ngadepi ujian urip ujian sekolahujian praktek lan ujian nasional,1
88016,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION gt LINK kisikisi soal ujian nasional un sd smp sma smk sederajat,0
88017,1,bgt USER_MENTION setujuUSER_MENTION ada usulan ujian nasional un tahun ditiadakan. LINK infosby,1
88018,2,ujian nasional tinggal menghitung hari semangat kekee believe lulus amin,1
88019,1,USER_MENTION ujian nasional semakin deket semakin ribet.,0
88020,1,USER_MENTION q bilang ke mbk pink. jalan.nya pas udah ujian nasional aja,0
88021,1,setujuUSER_MENTION ada usulan ujian nasional un tahun ditiadakan. LINK infosby,0
88022,1,USER_MENTION ujian nasional semakin deket semakin ribet.,0
88023,1,USER_MENTION hari lagi menuju ujian nasional,0
