,label,tweets,sentiment
84000,1,ujian nasional USER_MENTION barito putera ujian sesungguhnya persipura LINK,0
84001,2,now jadwalnya try out mid semester ujian sekolah ujian praktek amp ujian nasional. wow,0
84002,2,tinggal fokus ujian nasional gak bercabang lagi pikiran nya. alhamdulillah ya allah,1
84003,2,doakan saya untuk sukses pra ujian nasional,1
84004,2,try out uts uas try out ujian praktek ujian nasional s,-1
84005,0,minggu depan ujian pratekdua minggu uasdan hari lagi ujian nasional kuat kan mental dan kesehatan.amin,1
84006,2,ujian nasional pake barcode gak salah tuh,1
84007,1,USER_MENTION bener2 fokus buat ujian nasional stop bermain,0
84008,1,lamanya beh USER_MENTION ujian nasional beb USER_MENTION ujian apa USER_MENTION sdh pi ujian biasa itu USER_MENTION kapan formul,0
84009,2,exit lg galau tingkat ujian nasional,0
84010,2,fokus tugas fokus ujian praktek fokus ujian nasional,0
84011,2,senen ujian nasional kompetensi oemji lancarinnnn,0
84012,1,ujian nasional beb USER_MENTION ujian apa USER_MENTION sdh pi ujian biasa itu USER_MENTION kapan formulir smansa jalur umum kelu,0
84013,2,ujian nasional di depan mata o semangaaat kaka d,1
84014,0,ujian semesterujian praktekujian akhir sklahujian nasional dan selesai. fighting nadddd,1
84015,2,bener2 fokus buat ujian nasional stop bermain,0
84016,1,USER_MENTION pengumuman ujian nasional kapan min,0
84017,0,tryout sanggar tryout dki ujian akhir semester ujian sekolah ujian praktek ujian nasional mati.,-1
84018,1,USER_MENTION ujian nasional ka un nya tgl ultah gue ka,0
84019,2,doakan aku lulus ujian nasional,1
84020,0,dag dig dug hati qw mau menghadapi ujian skolah and ujian nasional doakan kha naeh mga lulus kha aku btuh doa dri kalian,1
84021,0,hadapi un sma sinjai timur lakukan kegiatan les sore sb ujian nasional un untuk tingkat sekolah meneng LINK,0
84022,1,lulus ujian nasional praktek pngendali. USER_MENTION apa harapanmu di bulan maret ini jawabdoank,0
84023,0,baca USER_MENTION tweet buat siapa yg tersinggung siapa ini twitter bebas kalii gak usah dianggap serius lukate ujian nasional ckck,0
84024,1,USER_MENTION rahasia sukses ujian nasional kunjungi website di bio kami dan follow USER_MENTION,1
84025,1,USER_MENTION rahasia sukses ujian nasional kunjungi website di bio kami dan follow USER_MENTION,1
84026,1,USER_MENTION rahasia sukses ujian nasional kunjungi website di bio kami dan follow USER_MENTION,1
84027,1,USER_MENTION USER_MENTION ciee seng dilit engkas ujian nasional break sek ya yank2ane,0
84028,1,puji tuhan baik juga d kak kapan ujian nasional USER_MENTION,1
84029,1,rtUSER_MENTION lulus ujian praktekujian nasional tryout2 dan uas amiiin nilai yg bagus o,1
84030,2,kepsek smpn batam klaim kesiapan siswa kelas menghadapi ujian nasional baru persen.,1
84031,2,anak berkebutuhan khusus menghadapi ujian nasional gtgt LINK bacaanmenarik,0
84032,2,dd ini pas ujian nasional pas hari terakhir pas pusing2 sempeta foto haha LINK,-1
84033,2,tweet buat siapa yg tersinggung siapa ini twitter bebas kalii gak usah dianggap serius lukate ujian nasional ckck,-1
84034,0,ga berasa aja kyknya dulu gue baru ujian nasional smp deh. eh skrg udh mau ujian nasional lagi pas sma d,0
84035,1,USER_MENTION hari lg ujian sekolah. skitar bulan lagi udh ujian nasional. cepet banget,1
84036,2,hari lg ujian sekolah. skitar bulan lagi udh ujian nasional. cepet banget,1
84037,0,USER_MENTION lancar ujian sekolah ujian praktek ujian nasional. aminrt USER_MENTION moment yg kamu tunggu di bulan maret jj,1
