,label,tweets,sentiment
66000,0,USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional retweet yuk d,1
66001,2,harapan di bisa lulus ujian nasional langgeng juga sama ocanya,0
66002,1,USER_MENTION indonesianteens2013wish yang pengen ujian nasional tidak terlalu ribet retweet yuk d,0
66003,1,USER_MENTION wish2013 sukses melaksanakan praktek tryout ujian nasional lulus dgn nilai baik,1
66004,0,USER_MENTION yang ujian nasional tahun depan semoga dimudahkan dalam mengerjakan soal soal ujian nanti dan mendapatkan nilai yang memuaskan ya,1
66005,0,USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional retweet yuk d,1
66006,0,USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional retweet yuk d,1
66007,0,USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional retweet yuk d,1
66008,1,USER_MENTION rtedit USER_MENTION USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional,1
66009,1,USER_MENTION indonesianteens2013wish yang pengen ujian nasional tidak terlalu ribet retweet yuk d,0
66010,0,USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional retweet yuk d,1
66011,0,USER_MENTION happy new year semoga diberi kesuksesan untuk ujian nasional amp untuk masuk sma yg di harapkan amin o,1
66012,1,USER_MENTION indonesianteens2013wish yang pengen ujian nasional tidak terlalu ribet retweet yuk d,0
66013,1,USER_MENTION udah makin deket sama ujian nasional aja,0
66014,1,amiin USER_MENTION amiennrt USER_MENTION lulus ujian nasional,1
66015,1,USER_MENTION toujian nasional sukses lulusamin,1
66016,1,USER_MENTION semoga teenagers yang mau ikut ujian nasional lulus.,0
66017,1,amiennrt USER_MENTION lulus ujian nasional,0
66018,0,USER_MENTION indonesianteens2013wish yang pengen masuk ranking besar naik kelas dan sukses ujian nasional retweet yuk d,1
66019,1,USER_MENTION indonesianteens2013wish yang pengen ujian nasional tidak terlalu ribet retweet yuk d,0
66020,1,amiin cil kitty USER_MENTION sukses ujian nasional nd semoga dapet nem yg memuaskan amiin,1
66021,0,semoga tahun ini aku bisa lulus ujian nasional dengan nilai yang memuaskan dan bisa masuk perguruan cont LINK,1
