,label,tweets,sentiment
82000,1,amiinn USER_MENTION kata owner lama doain dia supaya lulus ujian nasional katanya,-1
82001,1,USER_MENTION amiin USER_MENTION insya allah lulus semua jekow itu ujian nasional aminn,1
82002,0,USER_MENTION lapor kpk USER_MENTION bukti pemerintah belum bisa transparan adalah kurang transparansinya soal ujian nasional. ditoyor,0
82003,1,USER_MENTION ujian praktekuastry out nasional. wish me luck please bless me godo,-1
82004,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION ujian nasionalpdkt tahun. jadian hari. digantung bulan.,0
82005,0,USER_MENTION senin udah ujian praktek bismillah dah semoga semuanya sukses sampe ujian nasional,1
82006,2,ujian nasional thun ini mkin susah,-1
82007,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION ujian nasionalpdkt tahun. jadian hari. digantung bulan.,0
82008,1,USER_MENTION amin sukses ya bill USER_MENTION tuhan ijinkan aku lancar mengerjakan soal soal ujian nasional,1
82009,0,ujian nasional hanyalah matriculation examination utk masuk pt. sekolah swasta mendapatkan dana sama besar dengan dana untuk sekolah negeri,1
82010,0,lapor kpk USER_MENTION bukti pemerintah belum bisa transparan adalah kurang transparansinya soal ujian nasional. ditoyor,0
82011,1,USER_MENTION USER_MENTION USER_MENTION USER_MENTION ujian nasionalpdkt tahun. jadian hari. digantung bulan.,0
82012,2,dan ini puncaknya april ujian nasional paket,0
82013,0,USER_MENTION gatau tadi gua liat aja sampulnya ixd latihan ujian nasional. paling ntar malem nyokap periksanya,1
82014,0,ujian praktek ujian akhir sekolah ujian nasional dan kelulusan yang menakutkan,-1
82015,0,o USER_MENTION yang terdekat adalah kegiatan ujian sekolah dan ujian nasional do your best,0
82016,2,april try out ujian nasional persiapan terakhir menuju un,-1
82017,1,USER_MENTION ujian praktekuastry out nasional. wish me luck please bless me godo,-1
82018,1,ehehed USER_MENTION USER_MENTION deeev knp nama lu jd ujian nasional_,0
82019,1,USER_MENTION apakah kamu sudah cukup ciyus amp cetar menghadapi ujian nasional pic via USER_MENTION LINK,0
82020,1,USER_MENTION insya allah lulus semua jekow itu ujian nasional aminn,0
82021,0,kon ngeprint ro tetUSER_MENTION alhamdulillah selesai daftar snmptn tinggal ngejalanin ujian praktik ujian sekolah ujian nasional,1
82022,1,USER_MENTION pdkt tahun jadian ujian nasional.,0
82023,1,good luck kaak jesus bless USER_MENTION semangat buat ujian nasional praktek akuntansi besok do the best god will do the rest,1
82024,1,USER_MENTION insya allah lulus semua jekow itu ujian nasional aminn,0
82025,1,USER_MENTION pdkt tahun jadian ujian nasional.,0
82026,1,USER_MENTION deeev knp nama lu jd ujian nasional_,0
82027,0,semangat USER_MENTION pun3 maret ujian praktek maret ujian sekolah maret ujian nasional,0
82028,1,USER_MENTION USER_MENTION USER_MENTION ujian nasionalpdkt tahun. jadian hari. digantung bulan.,0
82029,1,USER_MENTION lulus ujian nasional dgn nilai terbaik. aamiin,1
