,label,tweets,sentiment
91000,2,minta doanya ya buat yg punya acc ini ujian nasional lancar dapet nem baik amp masuk sma favorit amin,1
91001,2,ga kuatt bentar lagi ujian nasional kenapa allah menakdirkan spt itu,1
91002,0,USER_MENTION ujian apa ka denta ujian sekolah bsk senin ujian nasional tgl april,-1
91003,0,USER_MENTION seperti halnya ujian nasional persoalan hidup ini yg terlalu sulit kah atau karna memang kita yg tidak mau untuk belajar,-1
91004,1,USER_MENTION h29 ujian nasional happy weekend everyone,0
91005,2,ujian sekolah uda beres tinggal ujian nasional harus lulus aminnnn,-1
91006,1,USER_MENTION h29 ujian nasional happy weekend everyone,0
91007,2,alhamdulliah sdah slesai ujian sekolah tnggal nngu ujian nasional,0
91008,2,takut nya ngelebihin mau ujian nasional ini,-1
91009,1,ga adilrt USER_MENTION jom menurut kamu ujian nasional paket itu rasanya gmn,0
91010,2,ujian nasional semakin dekat dan di prediksikan bnyak yg tidak lulus,0
91011,0,selamat USER_MENTION ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selamat,0
91012,0,lagi nemenin wali murid audit hasil simulasi ujian nasional anak sd. kasihan manual count bisa dapat nilai tapi hasil scan,0
91013,0,seperti halnya ujian nasional persoalan hidup ini yg terlalu sulit kah atau karna memang kita yg tidak mau untuk belajar,-1
91014,0,selamet mimin pengawasnya kasih obt tidur biar tidur d USER_MENTION ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selam,0
91015,1,USER_MENTION h4 ujian sekolah h39 ujian nasional fighting o allabout9g,0
91016,1,USER_MENTION sayasayart USER_MENTION jom mana suaranya yang sekarang mau ujian nasional,0
91017,1,sayasayart USER_MENTION jom mana suaranya yang sekarang mau ujian nasional,0
91018,1,USER_MENTION h29 menuju ujian nasional. semangat USER_MENTION,0
91019,0,kartu yg kemaren di bagiin itu sebenernya buat ujian sekolah apa buat ujian nasional kok tulisannya kartu peserta ujian nasional,0
91020,0,tmen2 doain ya q ada try out tingkat kabupaten kecamatan dabin hbis tu ujian nasional smoga bisa nggarap soal dgn mudah amiin,1
91021,2,yaallah senen udah ujian sekolah aja pokonya tau2 ntar ujian nasional,0
91022,2,semoga ujian praktek dan ujian nasional berjalan lancar amin,1
91023,1,USER_MENTION h29 ujian nasional happy weekend everyone,0
91024,1,emng gk ada kanthn dpn bru ada USER_MENTION amin dah USER_MENTION mudahmudahan aja gak ada ujian nasional agama,-1
91025,1,asekkk bebas tinggal menunggu ujian nasional be USER_MENTION uas kelaaaaaar wait un o,-1
91026,2,doain aku ya moga lulus ujian nasional d,0
91027,1,ga ah udah mau ujian nasional gaboleh nangiss truss USER_MENTION keluarin lah pain dipendem2 bisa stres mendadakrt USER_MENTION kalo ga,-1
91028,0,guru sj blum tentu bisa jawab itu ujian nasional apalagi kau yg jarang ikuti pelajarannya itu guru. berserah diri sj. realitasmakelasxii,-1
91029,1,pasti ujian nasional ni wkwkw rtUSER_MENTION USER_MENTION,0
91030,2,sekalian nih jadwal ujian nasional LINK,1
91031,1,USER_MENTION kalo ujian sekolah itu soalnya sama gk sama ujian nasional,-1
91032,1,april gue ujian nasional tapi kalo lu gasabar ya cari yg lain aja USER_MENTION,1
91033,1,USER_MENTION USER_MENTION hapuskan ujian nasional,0
91034,1,USER_MENTION USER_MENTION hapuskan ujian nasional,0
91035,1,USER_MENTION USER_MENTION hapuskan ujian nasional,0
91036,2,semakin dekat rekreasi semakin dekat pula dgn ujian nasional,0
91037,1,USER_MENTION hapuskan ujian nasional,0
91038,0,USER_MENTION kelas banyak banget ujiannya. ujian praktik ujian semester ujian sekolah ujian nasional sampe ujian asmara juga ada. curhatanpelajar,0
91039,0,USER_MENTION haha selamat ya min selamat menikmati USER_MENTION ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selamat,1
91040,2,hapuskan ujian nasional,0
91041,1,USER_MENTION ngga ko de biasa aja kk lgi sibuk belajar de untuk persiapin ujian nasional,1
91042,0,eyyy belakangnya itu wkwk USER_MENTION kelas banyak banget ujiannya. ujian praktik ujian semester ujian sekolah ujian nasional sampe uj,0
91043,0,haha selamat ya min selamat menikmati USER_MENTION ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selamat,1
91044,0,USER_MENTION ya allah tolong berikan kesehatan buat aku sama tementemen yang mau ujian sekolah amp ujian nasional. amiiiiin,1
91045,0,USER_MENTION ya allah tolong berikan kesehatan buat aku sama tementemen yang mau ujian sekolah amp ujian nasional. amiiiiin,1
91046,0,kelas banyak banget ujiannya. ujian praktik ujian semester ujian sekolah ujian nasional sampe ujian asmara juga ada. curhatanpelajar,0
91047,1,USER_MENTION ujian nasional kurang hari lagi,0
91048,1,oke santai USER_MENTION selamat USER_MENTION ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selamat,-1
91049,0,USER_MENTION siap gak siap suka gak suka bisa gak bisa niat gak niat ya tetep aja ujian nasional tanggal april gabisa diralat,1
91050,1,USER_MENTION USER_MENTION USER_MENTION okesip tinggal lagi. ujian sekolah tryout terakhir dan ujian nasional yeaaay,-1
91051,1,USER_MENTION USER_MENTION siap gak siap suka gak suka bisa gak bisa niat gak niat ya tetep aja ujian nasional tanggal april gabisa diralat,1
91052,0,selamat USER_MENTION ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selamat,0
91053,1,USER_MENTION USER_MENTION okesip tinggal lagi. ujian sekolah tryout terakhir dan ujian nasional yeaaay,-1
91054,2,ujian nasional gue duduk di depan pengawas. ada yang mau ngucapin selamat,0
91055,2,menegangkangdikit lgi aku ujian nasional,0
91056,1,USER_MENTION USER_MENTION okesip tinggal lagi. ujian sekolah tryout terakhir dan ujian nasional yeaaay,-1
91057,0,USER_MENTION siap gak siap suka gak suka bisa gak bisa niat gak niat ya tetep aja ujian nasional tanggal april gabisa diralat,1
91058,1,USER_MENTION okesip tinggal lagi. ujian sekolah tryout terakhir dan ujian nasional yeaaay,-1
91059,2,kalo udah macet rasanya seperti kaya ujian nasional bikin mumet otak alhasil bored,0
91060,0,ternyata utk jaga ujian nasional itu gampang gampang susah tp excited bgt pas disuruh bantuin utk jaga ujian skolah dan ujian nasional,1
91061,1,USER_MENTION ujian sekolah try out ujian nasional dan sekolahpun telah usai d,0
91062,2,mendekati ujian nasional acc twttr ini sementara vacum dulu yaa doain smg lulusamin. laffy october longlast with you,0
91063,2,okesip tinggal lagi. ujian sekolah tryout terakhir dan ujian nasional yeaaay,-1
91064,0,saya anak pertamasaya yakin akan menjadi orang yang sukses dan bisa lulus ujian nasional tingkat smp pastipastipasti,1
91065,0,kalau seandainya ujian nasional sma di ganti atau di tambahkan sm final project gmn ya,0
